title,link,publication_year,mentions_methylation,mentions_stat_test,mentions_multiple_correction,mentions_bh,mentions_bonferroni,mentions_by
DNA methylation-mediated suppression of TUSC1 expression regulates the malignant progression of esophagogastric junction cancer,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-024-01689-9,2024,True,False,False,False,False,False
Mendelian randomization implicates causal association between epigenetic age acceleration and age-related eye diseases or glaucoma endophenotypes,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-024-01723-w,2024,True,False,False,False,False,False
DNA methylation markers for oral cancer detection in non- and minimally invasive samples: a systematic review,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-024-01716-9,2024,True,False,False,False,False,False
Epigenome-wide association study on the plasma metabolome suggests self-regulation of the glycine and serine pathway through DNA methylation,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-024-01718-7,2024,True,True,True,False,False,False
Epigenetic age acceleration and risk of aortic valve stenosis: a bidirectional Mendelian randomization study,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-024-01647-5,2024,True,False,False,False,False,False
Correction: Increased CpG methylation at the CDH1 locus in inflamed ileal mucosa of patients with Crohn disease,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-024-01654-6,2024,True,False,False,False,False,False
Low expression of miR-182 caused by DNA hypermethylation accelerates acute lymphocyte leukemia development by targeting PBX3 and BCL2: miR-182 promoter methylation is a predictive marker for hypomethylation agents + BCL2 inhibitor venetoclax,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-024-01658-2,2024,True,True,False,False,False,False
Mother adversity and co-residence time impact mother–child similarity in genome-wide and gene-specific methylation profiles,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-024-01655-5,2024,True,True,True,False,False,False
Head and neck cancer of unknown primary: unveiling primary tumor sites through machine learning on DNA methylation profiles,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-024-01657-3,2024,True,True,False,False,False,False
Refining risk prediction in pediatric acute lymphoblastic leukemia through DNA methylation profiling,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-024-01662-6,2024,True,False,False,False,False,False
Epigenetic scores of blood-based proteins as biomarkers of general cognitive function and brain health,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-024-01661-7,2024,True,True,True,False,False,True
"Meta-analysis of epigenetic aging in schizophrenia reveals multifaceted relationships with age, sex, illness duration, and polygenic risk",https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-024-01660-8,2024,True,True,True,False,True,False
Epigenetics in diabetic cardiomyopathy,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-024-01667-1,2024,True,False,False,False,False,False
Decitabine as epigenetic priming with CLAG induce improved outcome of relapsed or refractory acute myeloid leukemia in children,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-024-01677-z,2024,True,True,False,False,False,False
"Hyper-physiologic mechanical cues, as an osteoarthritis disease-relevant environmental perturbation, cause a critical shift in set points of methylation at transcriptionally active CpG sites in neo-cartilage organoids",https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-024-01676-0,2024,True,True,True,False,True,False
DNA methylation of imprint control regions associated with Alzheimer’s disease in non-Hispanic Blacks and non-Hispanic Whites,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-024-01672-4,2024,True,True,False,False,False,False
Epigenetics of the non-coding RNA ,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-024-01673-3,2024,True,True,True,False,True,False
Correction: Improvements in lung function following vitamin C supplementation to pregnant smokers are associated with buccal DNA methylation at 5 years of age,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-024-01664-4,2024,True,False,False,False,False,False
Histone demethylase KDM4B accelerates the progression of glioblastoma via the epigenetic regulation of MYC stability,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-023-01608-4,2023,True,True,True,False,False,False
DNA methylation profiles reveal sex-specific associations between gestational exposure to ambient air pollution and placenta cell-type composition in the PRISM cohort study,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-023-01601-x,2023,True,True,True,False,False,False
Alterations in DNA methylation associate with reduced migraine and headache days after medication withdrawal treatment in chronic migraine patients: a longitudinal study,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-023-01604-8,2023,True,True,False,False,False,False
Methylation analysis by targeted bisulfite sequencing in large for gestational age (LGA) newborns: the LARGAN cohort,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-023-01612-8,2023,True,True,True,False,False,False
A targeted long-read sequencing approach questions the association of OXTR methylation with high-functioning autism,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-023-01616-4,2023,True,True,False,False,False,False
"A comprehensive characterisation of phaeochromocytoma and paraganglioma tumours through histone protein profiling, DNA methylation and transcriptomic analysis genome wide",https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-023-01598-3,2023,True,True,True,False,False,False
Correction: METTL3 exerts synergistic effects on m6A methylation and histone modification to regulate the function of VGF in lung adenocarcinoma,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-023-01607-5,2024,True,False,False,False,False,False
Exploring the therapeutic potential of Sirt6-enriched adipose stem cell-derived exosomes in myocardial ischemia–reperfusion injury: unfolding new epigenetic frontiers,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-023-01618-2,2024,True,True,True,False,True,False
Tumor microenvironment deconvolution identifies cell-type-independent aberrant DNA methylation and gene expression in prostate cancer,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-023-01609-3,2024,True,True,True,False,False,False
Tangshen formula improves diabetic nephropathy in STZ-induced diabetes rats fed with hyper-methionine by regulating the methylation status of kidney,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-023-01620-8,2024,True,False,False,False,False,False
EBV DNA methylation profiles and its application in distinguishing nasopharyngeal carcinoma and nasal NK/T-cell lymphoma,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-024-01624-y,2024,True,True,False,False,False,False
Malignant peripheral nerve sheath tumor (MPNST) and MPNST-like entities are defined by a specific DNA methylation profile in pediatric and juvenile population,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-023-01621-7,2024,True,True,True,False,False,False
Epigenetics of the far northern Yakutian population,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-023-01600-y,2023,True,True,True,False,False,False
Fathers’ preconception smoking and offspring DNA methylation,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-023-01540-7,2023,True,True,True,False,False,False
Association of DNA methylation of vitamin D metabolic pathway related genes with colorectal cancer risk,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-023-01555-0,2023,True,True,False,False,False,False
Abnormal DNA methylation analysis of leucine-rich glioma-inactivated 1 antibody encephalitis reveals novel methylation-driven genes related to prognostic and clinical features,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-023-01550-5,2023,True,True,False,False,False,False
Evaluation of pediatric epigenetic clocks across multiple tissues,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-023-01552-3,2023,True,False,False,False,False,False
Analysis of DNA methylation at birth and in childhood reveals changes associated with season of birth and latitude,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-023-01542-5,2023,True,False,True,False,True,False
Methylation of serotonin regulating genes in cord blood cells: association with maternal metabolic parameters and correlation with methylation in peripheral blood cells during childhood and adolescence,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-023-01610-w,2024,True,True,False,False,False,False
Degradation of methylation signals in cryopreserved DNA,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-023-01565-y,2023,True,True,True,False,False,True
A quantum physics layer of epigenetics: a hypothesis deduced from charge transfer and chirality-induced spin selectivity of DNA,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-023-01560-3,2023,True,False,False,False,False,False
"The association between prenatal famine, DNA methylation and mental disorders: a systematic review and meta-analysis",https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-023-01557-y,2023,True,False,True,False,True,False
Effect of women’s fertility and sexual development on epigenetic clock: Mendelian randomization study,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-023-01572-z,2023,True,False,False,False,False,False
Crosstalk between DNA methylation and hypoxia in acute myeloid leukaemia,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-023-01566-x,2023,True,False,False,False,False,False
METTL3 exerts synergistic effects on m6A methylation and histone modification to regulate the function of VGF in lung adenocarcinoma,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-023-01568-9,2023,True,True,True,False,False,False
Combined inhibition of histone deacetylase and cytidine deaminase improves epigenetic potency of decitabine in colorectal adenocarcinomas,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-023-01500-1,2023,True,True,True,False,False,False
A DNA methylation signature in the stress driver gene ,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-023-01569-8,2023,True,True,True,False,True,False
Epigenomic profiling of isolated blood cell types reveals highly specific B cell smoking signatures and links to disease risk,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-023-01507-8,2023,True,True,True,False,True,False
Genome-wide DNA methylation profiling of HPV-negative leukoplakia and gingivobuccal complex cancers,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-023-01510-z,2023,True,True,True,True,False,False
 promoter methylation in the initiation and progression of clonal cytopenia of undetermined significance and myelodysplastic syndrome,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-023-01505-w,2023,True,True,False,False,False,False
Epigenetic age acceleration mediates the association between smoking and diabetes-related outcomes,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-023-01512-x,2023,True,True,True,False,False,False
ATHENA: an independently validated autophagy-related epigenetic prognostic prediction model of head and neck squamous cell carcinoma,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-023-01501-0,2023,True,True,True,False,False,False
Clinical advances in epigenetic therapies for lymphoma,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-023-01452-6,2023,True,False,False,False,False,False
A systematic evaluation of normalization methods and probe replicability using infinium EPIC methylation data,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-023-01459-z,2023,True,True,False,False,False,False
Comprehensive DNA methylation profiling of COVID-19 and hepatocellular carcinoma to identify common pathogenesis and potential therapeutic targets,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-023-01515-8,2023,True,True,False,False,False,False
DNA methylation alterations at RE1-silencing transcription factor binding sites and their flanking regions in cancer,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-023-01514-9,2023,True,True,True,False,False,False
H4-methylation regulators mediated epitranscriptome patterns and tumor microenvironment infiltration characterization in hepatocellular carcinoma,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-023-01460-6,2023,True,True,False,False,False,False
Correction: Epigenetic dysregulation-mediated COL12A1 upregulation predicts worse outcome in intrahepatic cholangiocarcinoma patients,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-023-01455-3,2023,True,False,False,False,False,False
DNA methylation patterns at birth predict health outcomes in young adults born very low birthweight,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-023-01463-3,2023,True,True,True,True,False,False
DNA methylation abnormalities induced by advanced maternal age in villi prime a high-risk state for spontaneous abortion,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-023-01432-w,2023,True,True,True,False,False,False
Mediation effects of DNA methylation and hydroxymethylation on birth outcomes after prenatal per- and polyfluoroalkyl substances (PFAS) exposure in the Michigan mother–infant Pairs cohort,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-023-01461-5,2023,True,True,True,True,False,False
Distinguishable DNA methylation defines a cardiac-specific epigenetic clock,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-023-01467-z,2023,True,True,True,False,False,False
"Healthy lifestyle, DNA methylation age acceleration, and incident risk of coronary heart disease",https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-023-01464-2,2023,True,True,False,False,False,False
Clinical characteristics and prognostic significance of DNA methylation regulatory gene mutations in acute myeloid leukemia,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-023-01474-0,2023,True,True,False,False,False,False
Sex differences in the intergenerational link between maternal and neonatal whole blood DNA methylation: a genome-wide analysis in 2 birth cohorts,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-023-01442-8,2023,True,True,True,False,False,False
DNA methylation age in paired tumor and adjacent normal breast tissue in Chinese women with breast cancer,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-023-01465-1,2023,True,True,False,True,False,False
Circulating cell-free DNA methylation mirrors alterations in cerebral patterns in epilepsy,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-022-01416-2,2022,True,True,True,False,True,False
BDNF exon IV promoter methylation and antidepressant action: a complex interplay,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-022-01415-3,2022,True,True,False,False,False,False
Maintenance of methylation profile in imprinting control regions in human induced pluripotent stem cells,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-022-01410-8,2022,True,True,False,False,False,False
"Longitudinal DNA methylation profiling of the rectal mucosa identifies cell-specific signatures of disease status, severity and clinical outcomes in ulcerative colitis cell-specific DNA methylation signatures of UC",https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-023-01462-4,2023,True,True,True,False,True,False
"Genome-wide placental DNA methylations in fetal overgrowth and associations with leptin, adiponectin and fetal growth factors",https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-022-01412-6,2022,True,True,True,False,False,False
 methylation in peripheral blood as a potential marker for the preclinical detection of stroke: a case–control study and a prospective nested case–control study,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-022-01418-0,2022,True,True,False,False,False,False
Methylation in MAD1L1 is associated with the severity of suicide attempt and phenotypes of depression,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-022-01394-5,2023,True,True,True,False,False,False
Whole-blood methylation signatures are associated with and accurately classify multiple sclerosis disease severity,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-022-01397-2,2022,True,True,True,False,False,False
Longitudinal profiling in patients undergoing cardiac surgery reveals postoperative changes in DNA methylation,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-022-01414-4,2022,True,True,True,False,False,False
Association of nutritional glycaemic indices with global DNA methylation patterns: results from the Moli-sani cohort,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-022-01407-3,2022,True,True,False,False,False,False
DNA methylation in human gastric epithelial cells defines regional identity without restricting lineage plasticity,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-022-01406-4,2022,True,True,True,False,False,False
Genome-wide DNA methylation analysis of extreme phenotypes in the identification of novel epigenetic modifications in diabetic retinopathy,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-022-01354-z,2022,True,True,True,False,False,False
DNA methylation landscape reveals ,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-023-01458-0,2023,True,True,False,False,False,False
Altered DNA methylation in estrogen-responsive repetitive sequences of spermatozoa of infertile men with shortened anogenital distance,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-022-01409-1,2022,True,True,True,False,True,False
A correlation map of genome-wide DNA methylation patterns between paired human brain and buccal samples,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-022-01357-w,2022,True,True,True,False,True,False
Longitudinal associations of DNA methylation and sleep in children: a meta-analysis,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-022-01298-4,2022,True,True,True,True,True,False
Relative contributions of six lifestyle- and health-related exposures to epigenetic aging: the Coronary Artery Risk Development in Young Adults (CARDIA) Study,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-022-01304-9,2022,True,True,False,False,False,False
Evaluation of cross-platform compatibility of a DNA methylation-based glucocorticoid response biomarker,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-022-01352-1,2022,True,True,False,False,False,False
Maternal–fetal stress and DNA methylation signatures in neonatal saliva: an epigenome-wide association study,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-022-01310-x,2022,True,True,True,False,True,False
Psychostimulant-induced aberrant DNA methylation in an in vitro model of human peripheral blood mononuclear cells,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-022-01303-w,2022,True,True,False,False,True,False
Effect of menopausal hormone therapy on methylation levels in early and late postmenopausal women,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-022-01311-w,2022,True,True,False,False,True,False
Marijuana use and DNA methylation-based biological age in young adults,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-022-01359-8,2022,True,True,True,False,False,False
HPV infection and 5mC/5hmC epigenetic markers in penile squamous cell carcinoma: new insights into prognostics,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-022-01360-1,2022,True,True,False,False,False,False
"Increases in ambient air pollutants during pregnancy are linked to increases in methylation of IL4, IL10, and IFNγ",https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-022-01254-2,2022,True,True,True,False,False,False
Ethical implications of epigenetics in the era of personalized medicine,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-022-01263-1,2022,True,False,False,False,False,False
"Transcriptional, epigenetic and metabolic signatures in cardiometabolic syndrome defined by extreme phenotypes",https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-022-01257-z,2022,True,True,True,False,True,False
Epigenome-wide DNA methylation profiling of conditioned pain modulation in individuals with non-specific chronic low back pain,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-022-01265-z,2022,True,False,True,False,False,False
Regulation of oxytocin receptor gene expression in obsessive–compulsive disorder: a possible role for the microbiota-host epigenetic axis,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-022-01264-0,2022,True,True,True,False,True,False
Integrative analysis of DNA methylation and gene expression reveals key molecular signatures in acute myocardial infarction,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-022-01267-x,2022,True,True,False,False,False,False
Epigenetics of early-life adversity in youth: cross-sectional and longitudinal associations,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-022-01269-9,2022,True,True,True,False,True,False
Genome-wide methylation and expression analyses reveal the epigenetic landscape of immune-related diseases for tobacco smoking,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01208-0,2021,True,True,True,False,False,False
Genome-wide methylation patterns in Marfan syndrome,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01204-4,2021,True,False,True,False,False,False
The ENmix DNA methylation analysis pipeline for Illumina BeadChip and comparisons with seven other preprocessing pipelines,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01207-1,2021,True,True,False,False,False,False
Methylation-derived inflammatory measures and lung cancer risk and survival,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01214-2,2021,True,True,True,False,True,False
Epigenetic imprinting alterations as effective diagnostic biomarkers for early-stage lung cancer and small pulmonary nodules,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01203-5,2021,True,True,False,False,True,False
Associations between indicators of socioeconomic position and DNA methylation: a scoping review,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01189-0,2021,True,False,True,False,False,False
Longitudinal DNA methylation dynamics as a practical indicator in clinical epigenetics,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01202-6,2021,True,True,True,False,False,False
An epigenetic aging analysis of randomized metformin and weight loss interventions in overweight postmenopausal breast cancer survivors,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01218-y,2021,True,False,True,False,False,False
Accurate prediction of acute pancreatitis severity based on genome-wide cell free DNA methylation profiles,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01217-z,2021,True,True,False,False,False,False
Promoter methylation-mediated repression of ,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01211-5,2021,True,True,False,False,False,False
Reproductive history and blood cell DNA methylation later in life: the Young Finns Study,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01215-1,2021,True,True,False,False,False,False
Identification of DNA methylation biomarkers with potential to predict response to neoadjuvant chemotherapy in triple-negative breast cancer,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01210-6,2021,True,True,True,False,False,False
DNA methylation mediates the association between breastfeeding and early-life growth trajectories,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01209-z,2021,True,True,False,False,False,False
Associations between DNA methylation and BMI vary by metabolic health status: a potential link to disparate cardiovascular outcomes,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01194-3,2021,True,True,True,False,False,False
Cellular reprogramming and epigenetic rejuvenation,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01158-7,2021,True,False,False,False,False,False
