title,link,publication_year,mentions_methylation,mentions_stat_test,mentions_multiple_correction,mentions_bh,mentions_bonferroni,mentions_by
The correlation between CpG methylation and gene expression is driven by sequence variants,https://www.nature.com/articles/s41588-024-01851-2,2024,True,True,True,False,True,False
Condensin I folds the ,https://www.nature.com/articles/s41588-024-01832-5,2024,True,True,True,False,False,False
Publisher Correction: MYC activity at enhancers drives prognostic transcriptional programs through an epigenetic switch,https://www.nature.com/articles/s41588-024-01856-x,2024,True,False,False,False,False,False
Interaction between MED12 and ΔNp63 activates basal identity in pancreatic ductal adenocarcinoma,https://www.nature.com/articles/s41588-024-01790-y,2024,True,True,False,False,False,False
Inseparable RNA binding and chromatin modification activities of a nucleosome-interacting surface in EZH2,https://www.nature.com/articles/s41588-024-01740-8,2024,True,False,False,False,False,False
Transposition enables low-input single-molecule concurrent genomics and epigenomics,https://www.nature.com/articles/s41588-024-01753-3,2024,True,False,False,False,False,False
NSD1-deposited H3K36me2 directs de novo methylation in the mouse male germline and counteracts Polycomb-associated silencing,https://www.nature.com/articles/s41588-020-0689-z,2020,True,True,False,False,False,False
Functional variants in a TTTG microsatellite on 15q26.1 cause familial nonautoimmune thyroid abnormalities,https://www.nature.com/articles/s41588-024-01735-5,2024,True,False,False,False,True,False
Direct transposition of native DNA for sensitive multimodal single-molecule sequencing,https://www.nature.com/articles/s41588-024-01748-0,2024,True,False,True,False,False,False
Analysis of blood methylation quantitative trait loci in East Asians reveals ancestry-specific impacts on complex traits,https://www.nature.com/articles/s41588-023-01494-9,2024,True,True,True,False,True,False
Increased enhancer–promoter interactions during developmental enhancer activation in mammals,https://www.nature.com/articles/s41588-024-01681-2,2024,True,True,True,False,False,False
An integrated multi-omics approach identifies epigenetic alterations associated with Alzheimer’s disease,https://www.nature.com/articles/s41588-020-0696-0,2020,True,True,True,False,True,False
MYC activity at enhancers drives prognostic transcriptional programs through an epigenetic switch,https://www.nature.com/articles/s41588-024-01676-z,2024,True,True,True,False,False,False
Epigenetic variation impacts individual differences in the transcriptional response to influenza infection,https://www.nature.com/articles/s41588-024-01668-z,2024,True,True,True,False,True,False
Large-scale gene expression alterations introduced by structural variation drive morphotype diversification in ,https://www.nature.com/articles/s41588-024-01655-4,2024,True,True,False,False,True,False
Polycomb repression of Hox genes involves spatial feedback but not domain compaction or phase transition,https://www.nature.com/articles/s41588-024-01661-6,2024,True,True,False,False,False,False
Haplotype-resolved genome analyses of a heterozygous diploid potato,https://www.nature.com/articles/s41588-020-0699-x,2020,True,False,False,False,False,False
Single-cell epigenomic analyses implicate candidate causal variants at inherited risk loci for Alzheimer’s and Parkinson’s diseases,https://www.nature.com/articles/s41588-020-00721-x,2020,True,True,True,False,True,False
 haploinsufficiency promotes early tumor onset and epigenetic alterations in a mouse model of hereditary breast cancer,https://www.nature.com/articles/s41588-024-01958-6,2024,True,True,True,False,True,False
Epigenetic scars of ,https://www.nature.com/articles/s41588-024-02021-0,2024,True,False,False,False,False,False
Reevaluating the roles of histone-modifying enzymes and their associated chromatin modifications in transcriptional regulation,https://www.nature.com/articles/s41588-020-00736-4,2020,True,False,False,False,False,False
Improving the trans-ancestry portability of polygenic risk scores by prioritizing variants in predicted cell-type-specific regulatory elements,https://www.nature.com/articles/s41588-020-00740-8,2020,True,True,True,False,False,False
Promoter-interacting expression quantitative trait loci are enriched for functional genetic variants,https://www.nature.com/articles/s41588-020-00745-3,2020,True,True,True,False,False,False
Dynamics of DNA hydroxymethylation and methylation during mouse embryonic and germline development,https://www.nature.com/articles/s41588-022-01258-x,2022,True,False,True,False,False,False
DNA methylation QTL mapping across diverse human tissues provides molecular links between genetic variation and complex traits,https://www.nature.com/articles/s41588-022-01248-z,2022,True,True,True,False,True,False
Evidence that direct inhibition of transcription factor binding is the prevailing mode of gene and repeat repression by DNA methylation,https://www.nature.com/articles/s41588-022-01241-6,2022,True,True,True,False,False,False
The landscape of tumor cell states and spatial organization in H3-K27M mutant diffuse midline glioma across age and location,https://www.nature.com/articles/s41588-022-01236-3,2022,True,True,True,True,True,False
K27M in canonical and noncanonical H3 variants occurs in distinct oligodendroglial cell lineages in brain midline gliomas,https://www.nature.com/articles/s41588-022-01205-w,2022,True,True,False,False,False,False
DNA sequence and chromatin modifiers cooperate to confer epigenetic bistability at imprinting control regions,https://www.nature.com/articles/s41588-022-01210-z,2022,True,False,True,False,False,False
Non-coding variants disrupting a tissue-specific regulatory element in ,https://www.nature.com/articles/s41588-022-01204-x,2022,True,False,False,False,False,False
Identifying disease-critical cell types and cellular processes by integrating single-cell RNA-sequencing and human genetics,https://www.nature.com/articles/s41588-022-01187-9,2022,True,True,True,False,False,False
Somatic mosaicism rewires transcriptional and epigenetic states in clonal hematopoiesis,https://www.nature.com/articles/s41588-022-01181-1,2022,True,False,False,False,False,False
Targeted profiling of human extrachromosomal DNA by CRISPR-CATCH,https://www.nature.com/articles/s41588-022-01190-0,2022,True,True,True,True,False,False
"Long-range phasing of dynamic, tissue-specific and allele-specific regulatory elements",https://www.nature.com/articles/s41588-022-01188-8,2022,True,False,False,False,False,False
Genetic determinants of chromatin reveal prostate cancer risk mediated by context-dependent gene regulation,https://www.nature.com/articles/s41588-022-01168-y,2022,True,True,True,False,True,False
RNA m,https://www.nature.com/articles/s41588-022-01173-1,2022,True,True,True,False,False,False
When RNA methylation meets DNA methylation,https://www.nature.com/articles/s41588-022-01166-0,2022,True,False,False,False,False,False
Molecular map of chronic lymphocytic leukemia and its impact on outcome,https://www.nature.com/articles/s41588-022-01140-w,2022,True,True,True,False,False,False
"Genome-wide analyses of 200,453 individuals yield new insights into the causes and consequences of clonal hematopoiesis",https://www.nature.com/articles/s41588-022-01121-z,2022,True,True,True,False,False,False
YAP induces an oncogenic transcriptional program through TET1-mediated epigenetic remodeling in liver growth and tumorigenesis,https://www.nature.com/articles/s41588-022-01119-7,2022,True,True,True,False,False,False
Multiomic atlas with functional stratification and developmental dynamics of zebrafish ,https://www.nature.com/articles/s41588-022-01089-w,2022,True,True,False,False,False,False
A sequence-based global map of regulatory activity for deciphering human genetics,https://www.nature.com/articles/s41588-022-01102-2,2022,True,True,True,False,False,False
 robustly maps chromatin interactions from sparse allele-resolved or single-cell Hi-C data at kilobase resolution,https://www.nature.com/articles/s41588-022-01116-w,2022,True,True,False,False,False,False
Systematic identification of cell-fate regulatory programs using a single-cell atlas of mouse development,https://www.nature.com/articles/s41588-022-01118-8,2022,True,True,True,False,True,False
Histone editing elucidates the functional roles of H3K27 methylation and acetylation in mammals,https://www.nature.com/articles/s41588-022-01091-2,2022,True,True,True,False,False,False
The missing diversity in human epigenomic studies,https://www.nature.com/articles/s41588-022-01081-4,2022,True,False,False,False,False,False
"Epigenomic and transcriptomic analyses define core cell types, genes and targetable mechanisms for kidney disease",https://www.nature.com/articles/s41588-022-01097-w,2022,True,True,True,False,True,False
Single-cell analyses define a continuum of cell state and composition changes in the malignant transformation of polyps to colorectal cancer,https://www.nature.com/articles/s41588-022-01088-x,2022,True,True,True,False,True,False
Genome-wide analysis of ,https://www.nature.com/articles/s41588-022-01049-4,2022,True,False,True,False,False,False
HOXB13 suppresses de novo lipogenesis through HDAC3-mediated epigenetic reprogramming in prostate cancer,https://www.nature.com/articles/s41588-022-01045-8,2022,True,True,True,False,False,False
Meningioma DNA methylation groups identify biological drivers and therapeutic vulnerabilities,https://www.nature.com/articles/s41588-022-01061-8,2022,True,True,True,False,True,False
The disordered N-terminal domain of DNMT3A recognizes H2AK119ub and is required for postnatal development,https://www.nature.com/articles/s41588-022-01063-6,2022,True,True,True,False,False,False
Exploring the epigenetics of resilience,https://www.nature.com/articles/s41588-022-01050-x,2022,True,False,False,False,False,False
Genome-wide bidirectional CRISPR screens identify mucins as host factors modulating SARS-CoV-2 infection,https://www.nature.com/articles/s41588-022-01131-x,2022,True,False,True,False,False,False
DNMT3A-dependent DNA methylation is required for spermatogonial stem cells to commit to spermatogenesis,https://www.nature.com/articles/s41588-022-01040-z,2022,True,True,True,False,False,False
Chromosome-scale and haplotype-resolved genome assembly of a tetraploid potato cultivar,https://www.nature.com/articles/s41588-022-01015-0,2022,True,False,False,False,False,False
Genetic variation influencing DNA methylation provides insights into molecular mechanisms regulating genomic function,https://www.nature.com/articles/s41588-021-00969-x,2022,True,True,True,False,True,False
Noncoding genetic variation in ,https://www.nature.com/articles/s41588-021-00993-x,2022,True,True,False,False,False,False
A ,https://www.nature.com/articles/s41588-021-00964-2,2021,True,True,True,False,False,False
Epigenomic contributions to tumor cell heterogeneity and plasticity,https://www.nature.com/articles/s41588-021-00932-w,2021,True,False,False,False,False,False
Automated CUT&Tag profiling of chromatin heterogeneity in mixed-lineage leukemia,https://www.nature.com/articles/s41588-021-00941-9,2021,True,True,False,False,False,False
Publisher Correction: Epigenomic contributions to tumor cell heterogeneity and plasticity,https://www.nature.com/articles/s41588-021-00966-0,2021,True,False,False,False,False,False
An open approach to systematically prioritize causal variants and genes at all published human GWAS trait-associated loci,https://www.nature.com/articles/s41588-021-00945-5,2021,True,False,True,False,True,False
Genomic and phenotypic insights from an atlas of genetic effects on DNA methylation,https://www.nature.com/articles/s41588-021-00923-x,2021,True,True,True,False,True,False
"Mutational synergy during leukemia induction remodels chromatin accessibility, histone modifications and three-dimensional DNA topology to alter gene expression",https://www.nature.com/articles/s41588-021-00925-9,2021,True,True,True,False,False,False
Simultaneous disruption of PRC2 and enhancer function underlies histone H3.3-K27M oncogenic activity in human hindbrain neural stem cells,https://www.nature.com/articles/s41588-021-00897-w,2021,True,True,True,False,False,False
Variably methylated retrotransposons are refractory to a range of environmental perturbations,https://www.nature.com/articles/s41588-021-00898-9,2021,True,True,True,False,True,False
Direct characterization of ,https://www.nature.com/articles/s41588-021-00900-4,2021,True,True,True,False,False,False
PHYTOCHROME-INTERACTING FACTORs trigger environmentally responsive chromatin dynamics in plants,https://www.nature.com/articles/s41588-021-00882-3,2021,True,True,True,False,False,False
The HIF complex recruits the histone methyltransferase SET1B to activate specific hypoxia-inducible genes,https://www.nature.com/articles/s41588-021-00887-y,2021,True,True,True,False,False,False
Reprogramming of the esophageal squamous carcinoma epigenome by SOX2 promotes ADAR1 dependence,https://www.nature.com/articles/s41588-021-00859-2,2021,True,True,True,False,False,False
Histone acetylation dynamics modulates chromatin conformation and allele-specific interactions at oncogenic loci,https://www.nature.com/articles/s41588-021-00842-x,2021,True,True,True,False,False,False
Two competing mechanisms of DNMT3A recruitment regulate the dynamics of de novo DNA methylation at PRC1-targeted CpG islands,https://www.nature.com/articles/s41588-021-00856-5,2021,True,True,True,False,False,False
Uncovering genetic mechanisms of hypertension through multi-omic analysis of the kidney,https://www.nature.com/articles/s41588-021-00835-w,2021,True,True,True,True,True,False
Single-nucleotide-level mapping of DNA regulatory elements that control fetal hemoglobin expression,https://www.nature.com/articles/s41588-021-00861-8,2021,True,True,True,False,False,False
Single-cell chromatin accessibility identifies pancreatic islet cell type– and state-specific regulatory programs of diabetes risk,https://www.nature.com/articles/s41588-021-00823-0,2021,True,True,True,False,True,False
Silencing of LINE-1 retrotransposons is a selective dependency of myeloid leukemia,https://www.nature.com/articles/s41588-021-00829-8,2021,True,True,True,False,True,False
H2AK119ub1 guides maternal inheritance and zygotic deposition of H3K27me3 in mouse embryos,https://www.nature.com/articles/s41588-021-00820-3,2021,True,False,False,False,False,False
A unique bipartite Polycomb signature regulates stimulus-response transcription during development,https://www.nature.com/articles/s41588-021-00789-z,2021,True,True,False,False,False,False
Metabolic control of DNA methylation in naive pluripotent cells,https://www.nature.com/articles/s41588-020-00770-2,2021,True,True,True,False,False,False
Differences between germline genomes of monozygotic twins,https://www.nature.com/articles/s41588-020-00755-1,2021,True,True,False,False,False,False
Single-cell multimodal glioma analyses identify epigenetic regulators of cellular plasticity and environmental stress response,https://www.nature.com/articles/s41588-021-00926-8,2021,True,True,True,False,False,False
"Epigenetic encoding, heritability and plasticity of glioma transcriptional cell states",https://www.nature.com/articles/s41588-021-00927-7,2021,True,True,True,True,False,False
Split-pool barcoding serves up an epigenomic smorgasbord,https://www.nature.com/articles/s41588-024-01980-8,2024,True,False,False,False,False,False
Epigenetic profiling of cancers using liquid biopsies,https://www.nature.com/articles/s41588-023-01614-5,2023,True,False,False,False,False,False
A single-nucleus pan-cancer epigenetic and transcriptomic landscape,https://www.nature.com/articles/s41588-023-01616-3,2023,True,False,False,False,False,False
Epigenetic memory in 3D,https://www.nature.com/articles/s41588-023-01615-4,2023,True,False,False,False,False,False
Personal transcriptome variation is poorly explained by current genomic deep learning models,https://www.nature.com/articles/s41588-023-01574-w,2023,True,True,True,False,False,False
Transcriptional and epigenetic regulators of human CD8,https://www.nature.com/articles/s41588-023-01554-0,2023,True,True,True,False,True,False
Super-enhancer RNA m,https://www.nature.com/articles/s41588-023-01568-8,2023,True,True,True,False,False,False
Primate-specific ZNF808 is essential for pancreatic development in humans,https://www.nature.com/articles/s41588-023-01565-x,2023,True,True,True,False,False,False
Integrative analyses highlight functional regulatory variants associated with neuropsychiatric diseases,https://www.nature.com/articles/s41588-023-01533-5,2023,True,True,True,False,True,False
Multitissue H3K27ac profiling of GTEx samples links epigenomic variation to disease,https://www.nature.com/articles/s41588-023-01509-5,2023,True,True,False,False,False,False
Symmetric inheritance of parental histones governs epigenome maintenance and embryonic stem cell identity,https://www.nature.com/articles/s41588-023-01476-x,2023,True,True,True,False,False,False
Symmetric inheritance of parental histones contributes to safeguarding the fate of mouse embryonic stem cells during differentiation,https://www.nature.com/articles/s41588-023-01477-w,2023,True,True,False,False,False,False
In vivo screening characterizes chromatin factor functions during normal and malignant hematopoiesis,https://www.nature.com/articles/s41588-023-01471-2,2023,True,True,True,False,False,False
Regulation of transposable elements and stem cell fate by crosstalk between RNA and DNA methylation,https://www.nature.com/articles/s41588-023-01453-4,2023,True,False,False,False,False,False
Crosstalk between RNA m,https://www.nature.com/articles/s41588-023-01452-5,2023,True,True,False,False,False,False
G4access identifies G-quadruplexes and their associations with open chromatin and imprinting control regions,https://www.nature.com/articles/s41588-023-01437-4,2023,True,True,False,False,False,False
The genetic basis of endometriosis and comorbidity with other pain and inflammatory conditions,https://www.nature.com/articles/s41588-023-01323-z,2023,True,True,True,False,True,True
Multiomic analysis of malignant pleural mesothelioma identifies molecular axes and specialized tumor profiles driving intertumor heterogeneity,https://www.nature.com/articles/s41588-023-01321-1,2023,True,True,True,False,False,False
Sequencing genetic and epigenetic bases,https://www.nature.com/articles/s41588-023-01352-8,2023,True,False,False,False,False,False
Engineering epigenetic inheritance,https://www.nature.com/articles/s41588-023-01353-7,2023,True,False,False,False,False,False
Distinct chromatin signatures in the Arabidopsis male gametophyte,https://www.nature.com/articles/s41588-023-01329-7,2023,True,True,False,False,False,False
A high-quality ,https://www.nature.com/articles/s41588-022-01275-w,2023,True,True,False,False,False,False
DNA methylation provides molecular links underlying complex traits,https://www.nature.com/articles/s41588-022-01249-y,2023,True,False,False,False,False,False
